Local Time,Jdays,Altitude,Latitude,Longitude,Density,,
9.313191,25583.52361108,6.44E+02,-1.63E+01,311.197877,2.25E+05,,
9.541266,25583.52430552,6.51E+02,-1.46E+01,314.369002,2.30E+05,,
9.765498,25583.52499997,6.58E+02,-1.30E+01,317.48248,2.34E+05,,
9.986282,25583.52569441,6.65E+02,-1.12E+01,320.544238,2.37E+05,,
10.204031,25583.52638886,6.72E+02,-9.50E+00,323.560484,2.38E+05,,
10.419174,25583.5270833,6.78E+02,-7.73E+00,326.537626,2.39E+05,,
10.632146,25583.52777775,6.84E+02,-5.94E+00,329.482206,2.38E+05,,
10.843389,25583.52847219,6.90E+02,-4.13E+00,332.40085,2.36E+05,,
11.053348,25583.52916663,6.95E+02,-2.32E+00,335.300229,2.32E+05,,
11.262468,25583.52986108,7.00E+02,-4.94E-01,338.187027,2.28E+05,,
11.471194,25583.53055552,7.05E+02,1.33E+00,341.067918,2.21E+05,,
11.679969,25583.53124997,7.09E+02,3.14E+00,343.949547,2.13E+05,,
11.889233,25583.53194441,7.13E+02,4.94E+00,346.838507,2.02E+05,,
12.099421,25583.53263886,7.16E+02,6.73E+00,349.741325,1.89E+05,,
12.310962,25583.5333333,7.19E+02,8.49E+00,352.664436,1.74E+05,,
12.524276,25583.53402775,7.21E+02,1.02E+01,355.614154,1.61E+05,,
12.739775,25583.53472219,7.23E+02,1.19E+01,358.596641,1.52E+05,,
12.957856,25583.53541663,7.24E+02,1.36E+01,1.617859,1.47E+05,,
13.1789,25583.53611108,7.25E+02,1.52E+01,4.683513,1.44E+05,,
13.403265,25583.53680552,7.25E+02,1.68E+01,7.798985,1.41E+05,,
13.631282,25583.53749997,7.25E+02,1.83E+01,10.969247,1.36E+05,,
13.86325,25583.53819441,7.24E+02,1.98E+01,14.198765,1.29E+05,,
14.099425,25583.53888886,7.23E+02,2.11E+01,17.491383,1.20E+05,,
14.340013,25583.5395833,7.21E+02,2.25E+01,20.8502,1.11E+05,,
14.585161,25583.54027775,7.19E+02,2.37E+01,24.277431,1.02E+05,,
14.83495,25583.54097219,7.16E+02,2.48E+01,27.774268,9.39E+04,,
15.089382,25583.54166663,7.13E+02,2.59E+01,31.340744,8.69E+04,,
15.348373,25583.54236108,7.09E+02,2.68E+01,34.975604,8.11E+04,,
15.611746,25583.54305552,7.05E+02,2.77E+01,38.676207,7.65E+04,,
15.87923,25583.54374997,7.00E+02,2.84E+01,42.438461,7.28E+04,,
16.150453,25583.54444441,6.95E+02,2.90E+01,46.256809,7.02E+04,,
16.424951,25583.54513886,6.89E+02,2.95E+01,50.124274,6.84E+04,,
16.70217,25583.5458333,6.83E+02,2.98E+01,54.032569,6.76E+04,,
16.981485,25583.54652775,6.77E+02,3.00E+01,57.972287,6.76E+04,,
17.262209,25583.54722219,6.70E+02,3.01E+01,61.933144,6.86E+04,,
17.543618,25583.54791663,6.63E+02,3.01E+01,65.904288,7.06E+04,,
17.824975,25583.54861108,6.56E+02,2.99E+01,69.874641,7.35E+04,,
18.10555,25583.54930552,6.48E+02,2.96E+01,73.833255,7.75E+04,,
18.384644,25583.54999997,6.40E+02,2.92E+01,77.769667,8.29E+04,,
18.661614,25583.55069441,6.32E+02,2.86E+01,81.674217,8.97E+04,,
18.935887,25583.55138886,6.23E+02,2.79E+01,85.538315,9.83E+04,,
19.206976,25583.5520833,6.15E+02,2.70E+01,89.354655,1.09E+05,,
19.474489,25583.55277775,6.06E+02,2.61E+01,93.117345,1.22E+05,,
19.738131,25583.55347219,5.98E+02,2.50E+01,96.821982,1.36E+05,,
19.997709,25583.55416663,5.89E+02,2.39E+01,100.465651,1.52E+05,,
20.253125,25583.55486108,5.80E+02,2.26E+01,104.046881,1.68E+05,,
20.50437,25583.55555552,5.72E+02,2.12E+01,107.565554,1.84E+05,,
20.751518,25583.55624997,5.63E+02,1.98E+01,111.022788,1.98E+05,,
20.994719,25583.55694441,5.55E+02,1.83E+01,114.420803,2.09E+05,,
21.234184,25583.55763886,5.47E+02,1.67E+01,117.762779,2.17E+05,,
21.470181,25583.5583333,5.39E+02,1.50E+01,121.052723,2.21E+05,,
21.703021,25583.55902775,5.31E+02,1.33E+01,124.295333,2.22E+05,,
21.933058,25583.55972219,5.24E+02,1.15E+01,127.495883,2.23E+05,,
22.160674,25583.56041663,5.16E+02,9.72E+00,130.660115,2.25E+05,,
22.386276,25583.56111108,5.10E+02,7.87E+00,133.794153,2.30E+05,,
22.610294,25583.56180552,5.03E+02,5.99E+00,136.904416,2.35E+05,,
22.83317,25583.56249997,4.97E+02,4.08E+00,139.99756,2.39E+05,,
23.05536,25583.56319441,4.92E+02,2.16E+00,143.080418,2.40E+05,,
23.277329,25583.56388886,4.87E+02,2.24E-01,146.159952,2.40E+05,,
23.499546,25583.5645833,4.83E+02,-1.71E+00,149.243209,2.39E+05,,
23.722484,25583.56527774,4.79E+02,-3.65E+00,152.337276,2.39E+05,,
23.946615,25583.56597219,4.75E+02,-5.57E+00,155.449241,2.40E+05,,
0.172409,25583.56666663,4.72E+02,-7.48E+00,158.586145,2.41E+05,,
0.400327,25583.56736108,4.70E+02,-9.36E+00,161.754923,2.44E+05,,
0.630822,25583.56805552,4.68E+02,-1.12E+01,164.962344,2.47E+05,,
0.864328,25583.56874997,4.67E+02,-1.30E+01,168.214929,2.50E+05,,
1.101256,25583.56944441,4.67E+02,-1.48E+01,171.518858,2.53E+05,,
1.34199,25583.57013886,4.67E+02,-1.65E+01,174.879858,2.55E+05,,
1.58687,25583.5708333,4.67E+02,-1.81E+01,178.303066,2.55E+05,,
1.836191,25583.57152774,4.69E+02,-1.97E+01,181.792884,2.54E+05,,
2.090186,25583.57222219,4.70E+02,-2.12E+01,185.352802,2.50E+05,,
2.349014,25583.57291663,4.73E+02,-2.26E+01,188.985221,2.43E+05,,
2.61275,25583.57361108,4.76E+02,-2.39E+01,192.691261,2.34E+05,,
2.881371,25583.57430552,4.79E+02,-2.51E+01,196.470583,2.24E+05,,
3.154747,25583.57499997,4.83E+02,-2.62E+01,200.32122,2.13E+05,,
3.43263,25583.57569441,4.87E+02,-2.72E+01,204.239457,2.03E+05,,
3.714649,25583.57638886,4.92E+02,-2.80E+01,208.219753,1.94E+05,,
4.000316,25583.5770833,4.97E+02,-2.87E+01,212.25475,1.87E+05,,
4.289023,25583.57777774,5.03E+02,-2.93E+01,216.335355,1.81E+05,,
4.580061,25583.57847219,5.09E+02,-2.97E+01,220.450932,1.75E+05,,
4.872638,25583.57916663,5.15E+02,-3.00E+01,224.589579,1.69E+05,,
5.165899,25583.57986108,5.22E+02,-3.01E+01,228.738494,1.64E+05,,
5.45896,25583.58055552,5.29E+02,-3.01E+01,232.884408,1.60E+05,,
5.750935,25583.58124997,5.36E+02,-3.00E+01,237.01404,1.56E+05,,
6.04097,25583.58194441,5.44E+02,-2.97E+01,241.114568,1.54E+05,,
6.328269,25583.58263886,5.51E+02,-2.92E+01,245.174052,1.53E+05,,
6.612119,25583.5833333,5.59E+02,-2.86E+01,249.181798,1.52E+05,,
6.891909,25583.58402774,5.67E+02,-2.79E+01,253.128641,1.53E+05,,
7.167141,25583.58472219,5.75E+02,-2.71E+01,257.007123,1.56E+05,,
7.437438,25583.58541663,5.83E+02,-2.62E+01,260.811584,1.59E+05,,
7.702543,25583.58611108,5.91E+02,-2.51E+01,264.538159,1.65E+05,,
7.962313,25583.58680552,6.00E+02,-2.40E+01,268.184707,1.73E+05,,
8.216712,25583.58749997,6.08E+02,-2.27E+01,271.750685,1.84E+05,,
8.465798,25583.58819441,6.16E+02,-2.14E+01,275.23698,1.96E+05,,
8.709714,25583.58888886,6.24E+02,-2.00E+01,278.645728,2.08E+05,,
8.948674,25583.5895833,6.31E+02,-1.85E+01,281.980128,2.19E+05,,
9.18295,25583.59027774,6.39E+02,-1.69E+01,285.244259,2.26E+05,,
9.41286,25583.59097219,6.47E+02,-1.53E+01,288.442909,2.29E+05,,
9.638761,25583.59166663,6.54E+02,-1.37E+01,291.581429,2.29E+05,,
9.861039,25583.59236108,6.61E+02,-1.20E+01,294.665602,2.27E+05,,
10.080101,25583.59305552,6.68E+02,-1.02E+01,297.701531,2.23E+05,,
10.296369,25583.59374997,6.74E+02,-8.48E+00,300.695552,2.18E+05,,
10.510277,25583.59444441,6.81E+02,-6.69E+00,303.654163,2.12E+05,,
10.722263,25583.59513886,6.86E+02,-4.89E+00,306.583964,2.05E+05,,
10.932773,25583.5958333,6.92E+02,-3.08E+00,309.491614,1.98E+05,,
11.142253,25583.59652774,6.97E+02,-1.26E+00,312.383799,1.90E+05,,
11.351146,25583.59722219,7.02E+02,5.63E-01,315.267203,1.81E+05,,
11.559898,25583.59791663,7.06E+02,2.38E+00,318.148487,1.73E+05,,
11.768951,25583.59861108,7.10E+02,4.19E+00,321.03427,1.64E+05,,
11.97874,25583.59930552,7.14E+02,5.98E+00,323.93111,1.56E+05,,
12.189698,25583.59999997,7.17E+02,7.76E+00,326.845483,1.47E+05,,
12.40225,25583.60069441,7.20E+02,9.50E+00,329.783758,1.40E+05,,
12.61681,25583.60138886,7.22E+02,1.12E+01,332.752164,1.32E+05,,
12.833783,25583.6020833,7.23E+02,1.29E+01,335.75675,1.26E+05,,
13.053555,25583.60277774,7.24E+02,1.45E+01,338.803332,1.20E+05,,
13.276495,25583.60347219,7.25E+02,1.61E+01,341.897435,1.14E+05,,
13.502946,25583.60416663,7.25E+02,1.77E+01,345.044206,1.09E+05,,
13.733221,25583.60486108,7.25E+02,1.92E+01,348.248334,1.03E+05,,
13.967595,25583.60555552,7.24E+02,2.06E+01,351.51393,9.80E+04,,
14.206294,25583.60624997,7.22E+02,2.19E+01,354.844416,9.26E+04,,
14.449492,25583.60694441,7.20E+02,2.32E+01,358.242389,8.72E+04,,
14.697298,25583.60763886,7.18E+02,2.44E+01,1.709482,8.19E+04,,
14.949747,25583.6083333,7.15E+02,2.54E+01,5.246223,7.71E+04,,
15.206793,25583.60902774,7.11E+02,2.64E+01,8.851908,7.27E+04,,
15.468298,25583.60972219,7.07E+02,2.73E+01,12.524485,6.89E+04,,
15.734031,25583.61041663,7.03E+02,2.81E+01,16.260478,6.57E+04,,
16.003662,25583.61111108,6.98E+02,2.87E+01,20.054944,6.31E+04,,
16.276766,25583.61180552,6.93E+02,2.93E+01,23.901496,6.10E+04,,
16.552825,25583.61249997,6.87E+02,2.97E+01,27.79239,5.96E+04,,
16.831244,25583.61319441,6.81E+02,3.00E+01,31.718673,5.88E+04,,
17.11136,25583.61388886,6.74E+02,3.01E+01,35.670409,5.86E+04,,
17.392463,25583.6145833,6.67E+02,3.01E+01,39.636961,5.92E+04,,
17.673821,25583.61527774,6.60E+02,3.00E+01,43.607323,6.06E+04,,
17.954697,25583.61597219,6.53E+02,2.97E+01,47.570468,6.27E+04,,
18.23438,25583.61666663,6.45E+02,2.94E+01,51.515707,6.60E+04,,
18.512201,25583.61736108,6.37E+02,2.88E+01,55.433025,7.05E+04,,
18.787557,25583.61805552,6.29E+02,2.82E+01,59.313373,7.67E+04,,
19.059926,25583.61874997,6.20E+02,2.74E+01,63.148899,8.52E+04,,
19.328874,25583.61944441,6.12E+02,2.65E+01,66.933116,9.65E+04,,
19.594066,25583.62013886,6.03E+02,2.55E+01,70.661003,1.11E+05,,
19.855268,25583.6208333,5.94E+02,2.44E+01,74.329029,1.29E+05,,
20.112341,25583.62152774,5.86E+02,2.32E+01,77.935129,1.51E+05,,
20.365241,25583.62222219,5.77E+02,2.18E+01,81.47863,1.75E+05,,
20.614009,25583.62291663,5.68E+02,2.04E+01,84.960146,1.99E+05,,
20.858762,25583.62361108,5.60E+02,1.89E+01,88.381449,2.19E+05,,
21.099688,25583.62430552,5.52E+02,1.74E+01,91.745328,2.33E+05,,
21.337029,25583.62499997,5.44E+02,1.57E+01,95.055454,2.39E+05,,
21.571082,25583.62569441,5.36E+02,1.40E+01,98.316243,2.39E+05,,
21.802182,25583.62638886,5.28E+02,1.23E+01,101.532737,2.37E+05,,
22.030698,25583.6270833,5.21E+02,1.05E+01,104.710486,2.36E+05,,
22.25703,25583.62777774,5.14E+02,8.67E+00,107.855456,2.36E+05,,
22.481596,25583.62847219,5.07E+02,6.80E+00,110.973948,2.36E+05,,
22.704834,25583.62916663,5.01E+02,4.90E+00,114.072518,2.35E+05,,
22.927194,25583.62986108,4.95E+02,2.99E+00,117.157928,2.34E+05,,
23.149138,25583.63055552,4.90E+02,1.06E+00,120.237087,2.33E+05,,
23.371133,25583.63124997,4.85E+02,-8.79E-01,123.317008,2.35E+05,,
23.59365,25583.63194441,4.81E+02,-2.81E+00,126.404765,2.39E+05,,
23.817163,25583.63263886,4.77E+02,-4.74E+00,129.507451,2.44E+05,,
0.042141,25583.6333333,4.74E+02,-6.66E+00,132.632131,2.48E+05,,
0.269052,25583.63402774,4.71E+02,-8.55E+00,135.785795,2.51E+05,,
0.498352,25583.63472219,4.69E+02,-1.04E+01,138.975294,2.51E+05,,
0.730484,25583.63541663,4.68E+02,-1.22E+01,142.207269,2.49E+05,,
0.96587,25583.63611108,4.67E+02,-1.40E+01,145.488063,2.44E+05,,
1.204907,25583.63680552,4.67E+02,-1.58E+01,148.823618,2.37E+05,,
1.447956,25583.63749997,4.67E+02,-1.74E+01,152.219347,2.29E+05,,
1.695332,25583.63819441,4.68E+02,-1.90E+01,155.679994,2.20E+05,,
1.947297,25583.63888886,4.69E+02,-2.06E+01,159.209471,2.10E+05,,
2.204044,25583.6395833,4.71E+02,-2.20E+01,162.810677,1.99E+05,,
2.465687,25583.64027774,4.74E+02,-2.33E+01,166.485313,1.88E+05,,
2.732246,25583.64097219,4.77E+02,-2.46E+01,170.233694,1.78E+05,,
3.003638,25583.64166663,4.81E+02,-2.57E+01,174.054578,1.68E+05,,
3.279667,25583.64236108,4.85E+02,-2.67E+01,177.945016,1.59E+05,,
3.560016,25583.64305552,4.89E+02,-2.76E+01,181.900259,1.52E+05,,
3.844247,25583.64374997,4.94E+02,-2.84E+01,185.913721,1.47E+05,,
4.131802,25583.64444441,5.00E+02,-2.90E+01,189.977035,1.45E+05,,
4.422012,25583.64513886,5.05E+02,-2.95E+01,194.080189,1.43E+05,,
4.714117,25583.6458333,5.12E+02,-2.99E+01,198.211773,1.42E+05,,
5.007286,25583.64652774,5.18E+02,-3.01E+01,202.359308,1.41E+05,,
5.300643,25583.64722219,5.25E+02,-3.01E+01,206.509651,1.40E+05,,
5.593296,25583.64791663,5.32E+02,-3.00E+01,210.649449,1.39E+05,,
5.884373,25583.64861108,5.39E+02,-2.98E+01,214.765607,1.39E+05,,
6.173048,25583.64930552,5.47E+02,-2.94E+01,218.845735,1.39E+05,,
6.458569,25583.64999997,5.55E+02,-2.89E+01,222.878547,1.40E+05,,
6.740277,25583.65069441,5.62E+02,-2.83E+01,226.854174,1.42E+05,,
7.017625,25583.65138886,5.70E+02,-2.75E+01,230.764393,1.45E+05,,
7.290183,25583.6520833,5.78E+02,-2.66E+01,234.602755,1.48E+05,,
7.55764,25583.65277774,5.86E+02,-2.56E+01,238.364619,1.53E+05,,
7.819807,25583.65347219,5.95E+02,-2.45E+01,242.047113,1.60E+05,,
8.076601,25583.65416663,6.03E+02,-2.32E+01,245.649021,1.68E+05,,
8.328042,25583.65486108,6.11E+02,-2.19E+01,249.170636,1.78E+05,,
8.574238,25583.65555552,6.19E+02,-2.06E+01,252.613582,1.89E+05,,
8.815375,25583.65624997,6.27E+02,-1.91E+01,255.98063,2.02E+05,,
9.051699,25583.65694441,6.34E+02,-1.76E+01,259.275503,2.15E+05,,
9.283513,25583.65763886,6.42E+02,-1.60E+01,262.50271,2.28E+05,,
9.511158,25583.6583333,6.49E+02,-1.44E+01,265.667383,2.39E+05,,
9.735008,25583.65902774,6.57E+02,-1.27E+01,268.775139,2.48E+05,,
9.955463,25583.65972219,6.64E+02,-1.10E+01,271.831962,2.51E+05,,
10.172939,25583.66041663,6.70E+02,-9.22E+00,274.844103,2.45E+05,,
10.387866,25583.66111108,6.77E+02,-7.45E+00,277.818002,2.32E+05,,
10.600681,25583.66180552,6.83E+02,-5.65E+00,280.760228,2.14E+05,,
10.811827,25583.66249997,6.89E+02,-3.84E+00,283.677421,1.93E+05,,
11.02175,25583.66319441,6.94E+02,-2.02E+00,286.576265,1.73E+05,,
11.230896,25583.66388886,6.99E+02,-2.00E-01,289.463448,1.54E+05,,
11.439709,25583.6645833,7.04E+02,1.62E+00,292.345646,1.38E+05,,
11.648633,25583.66527774,7.08E+02,3.43E+00,295.2295,1.25E+05,,
11.858106,25583.66597219,7.12E+02,5.23E+00,298.121597,1.14E+05,,
12.068563,25583.66666663,7.15E+02,7.02E+00,301.028451,1.05E+05,,
12.280431,25583.66736108,7.18E+02,8.78E+00,303.956478,9.75E+04,,
12.49413,25583.66805552,7.20E+02,1.05E+01,306.911968,9.16E+04,,
12.710069,25583.66874997,7.22E+02,1.22E+01,309.90105,8.67E+04,,
12.928642,25583.66944441,7.24E+02,1.39E+01,312.929641,8.27E+04,,
13.150225,25583.67013886,7.25E+02,1.55E+01,316.003393,7.94E+04,,
13.375174,25583.6708333,7.25E+02,1.70E+01,319.127617,7.65E+04,,
13.603813,25583.67152774,7.25E+02,1.85E+01,322.307201,7.40E+04,,
13.836433,25583.67222219,7.24E+02,2.00E+01,325.546507,7.18E+04,,
14.073283,25583.67291663,7.23E+02,2.14E+01,328.849255,6.97E+04,,
14.314559,25583.67361108,7.22E+02,2.27E+01,332.218399,6.77E+04,,
14.560398,25583.67430552,7.19E+02,2.39E+01,335.655986,6.59E+04,,
14.810867,25583.67499997,7.17E+02,2.50E+01,339.163019,6.41E+04,,
15.065954,25583.67569441,7.14E+02,2.60E+01,342.739323,6.23E+04,,
15.325561,25583.67638886,7.10E+02,2.70E+01,346.38342,6.07E+04,,
15.589495,25583.6770833,7.06E+02,2.78E+01,350.092437,5.92E+04,,
15.857469,25583.67777774,7.01E+02,2.85E+01,353.86205,5.79E+04,,
16.129098,25583.67847219,6.96E+02,2.91E+01,357.686476,5.68E+04,,
16.403901,25583.67916663,6.91E+02,2.95E+01,1.558533,5.60E+04,,
16.681317,25583.67986108,6.85E+02,2.99E+01,5.469762,5.56E+04,,
16.960707,25583.68055552,6.78E+02,3.01E+01,9.410622,5.57E+04,,
17.241382,25583.68124997,6.72E+02,3.01E+01,13.370749,5.63E+04,,
17.522617,25583.68194441,6.65E+02,3.01E+01,17.339268,5.75E+04,,
17.803675,25583.68263886,6.57E+02,2.99E+01,21.305134,5.92E+04,,
18.083832,25583.6833333,6.50E+02,2.95E+01,25.257496,6.17E+04,,
18.362401,25583.68402774,6.42E+02,2.91E+01,29.186034,6.49E+04,,
18.638751,25583.68472219,6.34E+02,2.85E+01,33.08128,6.92E+04,,
18.912324,25583.68541663,6.25E+02,2.77E+01,36.93487,7.49E+04,,
19.182649,25583.68611108,6.17E+02,2.69E+01,40.739742,8.26E+04,,
19.44935,25583.68680552,6.08E+02,2.59E+01,44.490261,9.25E+04,,
19.712151,25583.68749997,6.00E+02,2.49E+01,48.182278,1.05E+05,,
19.970874,25583.68819441,5.91E+02,2.37E+01,51.813123,1.21E+05,,
20.225436,25583.68888886,5.82E+02,2.24E+01,55.381552,1.40E+05,,
20.475843,25583.6895833,5.74E+02,2.10E+01,58.887653,1.62E+05,,
20.722181,25583.69027774,5.65E+02,1.96E+01,62.332725,1.85E+05,,
20.964609,25583.69097219,5.57E+02,1.81E+01,65.719143,2.07E+05,,
21.203347,25583.69166663,5.48E+02,1.64E+01,69.05022,2.25E+05,,
21.438671,25583.69236108,5.40E+02,1.48E+01,72.33007,2.34E+05,,
21.670898,25583.69305552,5.33E+02,1.31E+01,75.563478,2.37E+05,,
21.900385,25583.69374997,5.25E+02,1.13E+01,78.755788,2.35E+05,,
22.127519,25583.69444441,5.18E+02,9.46E+00,81.912796,2.34E+05,,
22.35271,25583.69513886,5.11E+02,7.61E+00,85.040666,2.33E+05,,
22.576389,25583.6958333,5.05E+02,5.72E+00,88.145848,2.32E+05,,
22.799001,25583.69652774,4.99E+02,3.81E+00,91.235022,2.31E+05,,
23.021001,25583.69722219,4.93E+02,1.89E+00,94.315034,2.35E+05,,
23.242856,25583.69791663,4.88E+02,-4.52E-02,97.392856,2.44E+05,,
23.465035,25583.69861108,4.84E+02,-1.98E+00,100.47554,2.56E+05,,
23.688011,25583.69930552,4.80E+02,-3.91E+00,103.570174,2.67E+05,,
23.912255,25583.69999997,4.76E+02,-5.83E+00,106.683842,2.74E+05,,
0.138237,25583.70069441,4.73E+02,-7.74E+00,109.823573,2.77E+05,,
0.366418,25583.70138886,4.71E+02,-9.61E+00,112.996286,2.75E+05,,
0.597248,25583.7020833,4.69E+02,-1.15E+01,116.208725,2.70E+05,,
0.831158,25583.70277774,4.68E+02,-1.33E+01,119.467378,2.62E+05,,
1.068558,25583.70347219,4.67E+02,-1.50E+01,122.778376,2.51E+05,,
1.309825,25583.70416663,4.67E+02,-1.67E+01,126.147382,2.38E+05,,
1.555296,25583.70486108,4.67E+02,-1.83E+01,129.579454,2.24E+05,,
1.805258,25583.70555552,4.69E+02,-1.99E+01,133.078889,2.08E+05,,
2.059936,25583.70624997,4.70E+02,-2.14E+01,136.64905,1.92E+05,,
2.319478,25583.70694441,4.72E+02,-2.28E+01,140.292186,1.75E+05,,
2.583948,25583.70763886,4.75E+02,-2.41E+01,144.009236,1.59E+05,,
2.853309,25583.7083333,4.79E+02,-2.52E+01,147.799654,1.43E+05,,
3.127415,25583.70902774,4.82E+02,-2.63E+01,151.661244,1.30E+05,,
3.406002,25583.70972219,4.87E+02,-2.73E+01,155.590042,1.18E+05,,
3.688683,25583.71041663,4.91E+02,-2.81E+01,159.580251,1.08E+05,,
3.974949,25583.71111108,4.96E+02,-2.88E+01,163.624254,1.02E+05,,
4.26418,25583.71180552,5.02E+02,-2.93E+01,167.712716,9.81E+04,,
4.555651,25583.71249997,5.08E+02,-2.98E+01,171.834783,9.61E+04,,
4.848557,25583.71319441,5.14E+02,-3.00E+01,175.978373,9.59E+04,,
5.142037,25583.71388886,5.21E+02,-3.01E+01,180.130561,9.71E+04,,
5.4352,25583.7145833,5.28E+02,-3.01E+01,184.278005,9.94E+04,,
5.727161,25583.71527774,5.35E+02,-2.99E+01,188.407425,1.03E+05,,
6.017069,25583.71597219,5.42E+02,-2.96E+01,192.506053,1.07E+05,,
6.304137,25583.71666663,5.50E+02,-2.91E+01,196.562065,1.13E+05,,
6.587661,25583.71736108,5.58E+02,-2.86E+01,200.564931,1.18E+05,,
6.867045,25583.71805552,5.65E+02,-2.78E+01,204.505683,1.24E+05,,
7.141805,25583.71874997,5.73E+02,-2.70E+01,208.377088,1.30E+05,,
7.411581,25583.71944441,5.82E+02,-2.60E+01,212.17372,1.36E+05,,
7.676129,25583.72013886,5.90E+02,-2.49E+01,215.891947,1.43E+05,,
7.935323,25583.7208333,5.98E+02,-2.38E+01,219.529854,1.52E+05,,
8.18914,25583.72152774,6.06E+02,-2.25E+01,223.087107,1.61E+05,,
8.437651,25583.72222219,6.14E+02,-2.12E+01,226.56478,1.73E+05,,
8.681011,25583.72291663,6.22E+02,-1.97E+01,229.965176,1.85E+05,,
8.919442,25583.72361108,6.30E+02,-1.82E+01,233.291635,1.97E+05,,
9.153223,25583.72430552,6.37E+02,-1.67E+01,236.548355,2.10E+05,,
9.382681,25583.72499997,6.45E+02,-1.51E+01,239.740223,2.21E+05,,
9.608177,25583.72569441,6.52E+02,-1.34E+01,242.872669,2.31E+05,,
9.830102,25583.72638886,6.59E+02,-1.17E+01,245.951539,2.40E+05,,
10.048865,25583.7270833,6.66E+02,-9.96E+00,248.982983,2.47E+05,,
10.264891,25583.72777774,6.73E+02,-8.20E+00,251.973377,2.51E+05,,
10.478615,25583.72847219,6.79E+02,-6.41E+00,254.929244,2.52E+05,,
10.690479,25583.72916663,6.85E+02,-4.60E+00,257.857203,2.45E+05,,
10.900928,25583.72986108,6.91E+02,-2.79E+00,260.763929,2.28E+05,,
11.110407,25583.73055552,6.96E+02,-9.65E-01,263.656112,2.03E+05,,
11.319362,25583.73124997,7.01E+02,8.57E-01,266.540441,1.77E+05,,
11.528237,25583.73194441,7.05E+02,2.67E+00,269.423574,1.52E+05,,
11.737474,25583.73263886,7.09E+02,4.48E+00,272.312125,1.30E+05,,
11.947509,25583.7333333,7.13E+02,6.27E+00,275.212641,1.13E+05,,
12.158771,25583.73402774,7.16E+02,8.04E+00,278.131583,9.87E+04,,
12.371686,25583.73472219,7.19E+02,9.79E+00,281.075297,8.76E+04,,
12.586665,25583.73541663,7.21E+02,1.15E+01,284.049982,7.90E+04,,
12.804109,25583.73611108,7.23E+02,1.32E+01,287.061649,7.22E+04,,
13.024404,25583.73680552,7.24E+02,1.48E+01,290.116065,6.70E+04,,
13.247912,25583.73749997,7.25E+02,1.64E+01,293.218689,6.31E+04,,
13.474972,25583.73819441,7.25E+02,1.79E+01,296.374594,6.01E+04,,
13.70589,25583.73888886,7.25E+02,1.94E+01,299.588368,5.78E+04,,
13.940933,25583.7395833,7.24E+02,2.08E+01,302.864012,5.61E+04,,
14.18032,25583.74027774,7.23E+02,2.21E+01,306.20481,5.49E+04,,
14.424213,25583.74097219,7.21E+02,2.34E+01,309.6132,5.39E+04,,
14.672708,25583.74166663,7.18E+02,2.45E+01,313.090635,5.32E+04,,
14.925829,25583.74236108,7.16E+02,2.56E+01,316.637445,5.27E+04,,
15.183513,25583.74305552,7.12E+02,2.66E+01,320.252708,5.23E+04,,
15.445609,25583.74374997,7.08E+02,2.74E+01,323.934145,5.19E+04,,
15.711869,25583.74444441,7.04E+02,2.82E+01,327.678043,5.17E+04,,
15.981948,25583.74513886,6.99E+02,2.88E+01,331.479232,5.16E+04,,
16.255407,25583.7458333,6.94E+02,2.94E+01,335.331113,5.17E+04,,
16.531716,25583.74652774,6.88E+02,2.97E+01,339.22575,5.19E+04,,
16.810269,25583.74722219,6.82E+02,3.00E+01,343.154041,5.24E+04,,
17.090396,25583.74791663,6.76E+02,3.01E+01,347.105947,5.32E+04,,
17.371385,25583.74861108,6.69E+02,3.01E+01,351.070783,5.45E+04,,
17.652503,25583.74930552,6.62E+02,3.00E+01,355.03755,5.61E+04,,
17.933019,25583.74999997,6.54E+02,2.97E+01,358.995291,5.83E+04,,
18.212229,25583.75069441,6.46E+02,2.93E+01,2.933442,6.11E+04,,
18.489477,25583.75138886,6.38E+02,2.87E+01,6.84216,6.49E+04,,
18.764173,25583.7520833,6.30E+02,2.81E+01,10.712604,6.98E+04,,
19.03581,25583.75277774,6.22E+02,2.73E+01,14.537161,7.63E+04,,
19.303972,25583.75347219,6.13E+02,2.64E+01,18.309598,8.49E+04,,
19.568342,25583.75416663,6.05E+02,2.53E+01,22.025146,9.59E+04,,
19.828701,25583.75486108,5.96E+02,2.42E+01,25.680523,1.10E+05,,
20.084926,25583.75555552,5.87E+02,2.30E+01,29.273899,1.27E+05,,
20.336987,25583.75624997,5.79E+02,2.16E+01,32.804817,1.47E+05,,
20.584938,25583.75694441,5.70E+02,2.02E+01,36.27408,1.70E+05,,
20.828908,25583.75763886,5.62E+02,1.87E+01,39.683626,1.93E+05,,
21.069092,25583.7583333,5.53E+02,1.71E+01,43.036386,2.15E+05,,
21.305742,25583.75902774,5.45E+02,1.55E+01,46.336148,2.33E+05,,
21.539161,25583.75972219,5.37E+02,1.38E+01,49.587424,2.43E+05,,
21.769688,25583.76041663,5.30E+02,1.20E+01,52.795331,2.47E+05,,
21.997698,25583.76111108,5.22E+02,1.02E+01,55.96548,2.48E+05,,
22.223592,25583.76180552,5.15E+02,8.41E+00,59.103885,2.45E+05,,
